time;id0C3_10_SAS.id0C3_agSteer025Resl
169476.3;8160
169486.3;8160
169496.4;8160
169506.4;8160
169516.5;8160
169526.5;8160
169536.6;8160
169546.6;8160
169556.7;8160
169566.8;8160
169576.8;8160
169586.8;8160
169597;8160
169607;8160
169617;8160
169627.1;8160
169637.1;8160
169647.2;8160
169657.2;8160
169667.3;8160
169677.3;8160
169687.4;8160
169697.4;8160
169707.5;8160
169717.5;8160
169727.6;8160
169737.6;8160
169747.7;8160
169757.8;8160
169767.8;8160
169777.8;8160
169787.9;8160
169797.9;8160
169808;8160
169818;8160
169828.1;8160
169838.2;8160
169848.2;8160
169858.3;8160
169868.3;8160
169878.4;8160
169888.4;8160
169898.5;8160
169908.5;8160
169918.6;8160
169928.6;8160
169938.7;8160
169948.7;8160
169958.8;8160
169968.8;8160
169978.9;8160
169988.9;8160
169999;8160
170009;8160
170019.1;8160
170029.1;8160
170039.2;8160
170049.2;8160
170059.3;8160
170069.3;8160
170079.4;8160
170089.4;8160
170099.5;8160
170109.5;8160
170119.6;8160
170129.6;8160
170139.7;8160
170149.7;8160
170159.8;8160
170169.8;8160
170179.9;8160
170189.9;8160
170200;8160
170210;8160
170220.1;8160
170230.1;8160
170240.2;8160
170250.2;8160
170260.3;8160
170270.3;8160
170280.4;8160
170290.4;223.5
170300.5;228
170310.5;230.5
170320.6;235
170330.6;237.75
170340.7;240.75
170350.8;244
170360.8;245.25
170370.8;249
170380.9;250.25
170390.9;252.25
170401;254.5
170411;128.75
170421.1;129.75
170431.1;131
170441.2;131.5
170451.2;133.25
170461.4;136
170471.4;138
170481.4;139.25
170491.5;142.5
170501.5;145.25
170511.6;149.75
170521.6;153
170531.7;156
170541.8;158.75
170551.8;160.5
170561.9;165
170571.9;169
170581.9;174
170592;180
170602;186.5
170612.1;67.5
170622.2;77
170632.2;86.75
170642.2;96.75
170652.3;108.5
170662.3;119.75
170672.4;6
170682.4;20
170692.5;33.5
170702.5;47.5
170712.6;58.75
170722.7;-1.5
170732.7;-3.25
170742.8;-5.25
170752.8;-6
170762.9;-8.5
170772.9;-9.5
170783;-10.5
170793;-10.5
170803.1;-10
170813.1;-10.25
170823.2;-11.25
170833.2;-11.75
170843.3;-7.25
170853.3;-8.5
170863.4;-11
170873.4;-14
170883.5;-19.25
170893.5;-20.75
170903.6;-21.5
170913.6;-23.25
170923.7;-23.5
170933.7;-24
170943.8;-25.25
170953.8;-27
170963.9;-28.5
170973.9;-30.75
170984;-32.75
170994;-34.25
171004.1;-34.75
171014.1;-35.5
171024.2;-35.5
171034.2;-36
171044.3;-36.25
171054.3;-36.5
171064.4;-37.75
171074.4;-39.5
171084.5;-41
171094.5;-44.75
171104.6;-50.75
171114.7;-57.5
171124.7;-65
171134.7;-73
171144.8;-80.5
171154.8;-88
171164.9;-95.75
171174.9;-102.5
171185;-109
171195.1;-115.25
171205.1;-120
171215.2;-124.75
171225.2;-129.5
171235.3;-133
171245.3;-138.75
171255.4;-141.25
171265.4;-144
171275.5;-145.25
171285.5;-146.5
171295.6;-146.5
171305.6;-145
171315.6;-145.75
171325.8;-145.5
171335.8;-145.75
171345.8;-144.25
171355.9;-143.25
171365.9;-143.5
171376;-142.5
171386;-141.25
171396.1;-140.25
171406.2;-139.25
171416.2;-138.5
171426.2;-135.25
171436.3;-132
171446.3;-129.5
171456.4;-125
171466.4;-122
171476.5;-120.25
171486.5;-118.75
171496.6;-117.5
171506.6;-117.25
171516.7;-116.5
171526.7;-116
171536.8;-116
171546.9;-116
171556.9;-115
171566.9;-114.25
171577;-111
171587;-108
171597.1;-105
171607.1;-101.5
171617.2;-97.5
171627.2;-94.5
171637.3;-92.5
171647.4;-90.5
171657.4;-90
171667.4;-90
171677.6;-90
171687.6;-90.25
171697.6;-90.25
171707.7;-90.25
171717.7;-90.25
171727.8;-89.5
171737.8;-89
171747.9;-88.5
171757.9;-87
171768;-85.5
171778;-84.5
171788;-83.75
171798.1;-82
171808.2;-82.25
171818.2;-82
171828.3;-82
171838.4;-82
171848.4;-82.25
171858.4;-81.5
171868.5;-81.75
171878.5;-81.25
171888.6;-80.75
171898.6;-80.25
171908.7;-78.25
171918.7;-76.25
171928.8;-73
171938.8;-70.5
171948.9;-67.75
171958.9;-65.75
171969;-63.5
171979;-62.25
171989.1;-61.5
171999.1;-61.25
172009.2;-61.25
172019.2;-61
172029.3;-61
172039.3;-60.75
172049.4;-61
172059.4;-61
172069.5;-61
172079.5;-60.75
172089.6;-60.5
172099.6;-61.25
172109.7;-61
172119.7;-60.5
172129.9;-60.5
172139.9;-61
172149.9;-61
172160;-61
172170;-60.75
172180;-60.75
172190.2;-60.75
172200.2;-60.5
172210.2;-60.5
172220.3;-60.25
172230.3;-60
172240.4;-60.25
172250.4;-60.5
172260.5;-60.25
172270.5;-60.25
172280.6;-60.25
172290.6;-60.25
172300.7;-60
172310.7;-60.25
172320.8;-60.5
172330.8;-60.25
172340.9;-60.25
172351;-60
172361;-60.5
172371;-60.25
172381.1;-60.25
172391.1;-60.25
172401.2;-60.25
172411.2;-60.25
172421.3;-60.5
172431.4;-60.25
172441.4;-60.25
172451.4;-60.5
172461.5;-60.5
172471.5;-60
172481.6;-59.75
172491.6;-59.75
172501.7;-59.75
172511.7;-59.75
172521.8;-59.75
172531.8;-59.5
172541.9;-60
172551.9;-60
172562;-60.25
172572;-60.5
172582.1;-60.25
172592.1;-60.5
172602.3;-60.5
172612.3;-61
172622.3;-60.75
172632.4;-60.75
172642.4;-60.75
172652.5;-60.75
172662.5;-60.75
172672.5;-61.25
172682.7;-61.75
172692.7;-62.25
172702.7;-63.25
172712.8;-63.75
172722.8;-65.25
172732.9;-65.5
172742.9;-67
172753;-68.5
172763;-70.75
172773.1;-71.75
172783.1;-72.25
172793.2;-72
172803.3;-72.25
172813.3;-71.5
172823.3;-71
172833.4;-70.5
172843.4;-70.75
172853.5;-70.75
172863.6;-70.75
172873.6;-70.75
172883.6;-70
172893.7;-70.75
172903.7;-70
172913.8;-70
172923.8;-70.25
172933.9;-70.25
172944;-70.25
172954;-70.25
172964.1;-70.25
172974.1;-70
172984.2;-70.25
172994.2;-70.25
173004.2;-70.25
173014.4;-70.25
173024.4;-70.25
173034.4;-69.5
173044.5;-69.75
173054.5;-69.25
173064.6;-68.5
173074.6;-68.5
173084.6;-68.75
173094.8;-67.75
173104.8;-67.75
173114.8;-67
173124.9;-67
173134.9;-67
173145;-67.25
173155;-66
173165.1;-66.25
173175.1;-65.75
173185.2;-65.75
173195.2;-65.75
173205.3;-65.75
173215.3;-65
173225.4;-65.25
173235.4;-64.5
173245.5;-64.75
173255.5;-65
173265.6;-65.25
173275.6;-63.75
173285.7;-62.75
173295.7;-61.5
173305.8;-59
173315.8;-56.25
173325.9;-53.75
173335.9;-51.25
173346;-49.75
173356;-47.5
173366.1;-46.5
173376.1;-45.5
173386.2;-45.25
173396.2;-44.75
173406.3;-44.5
173416.3;-44
173426.4;-43.75
173436.5;-43.75
173446.5;-43.75
173456.6;-43.25
173466.6;-42.25
173476.7;-42.25
173486.7;-41.75
173496.7;-41.5
173506.9;-41
173516.9;-41
173526.9;-40.75
173537;-40.5
173547;-40.25
173557.1;-40
173567.1;-39.5
173577.2;-39.5
173587.2;-39.5
173597.3;-38.75
173607.3;-37.5
173617.4;-36.25
173627.5;-35
173637.5;-34.25
173647.5;-32.75
173657.6;-32
173667.6;-31.5
173677.7;-30.25
173687.7;-29.75
173697.8;-29.5
173707.8;-29.25
173717.9;-29.25
173727.9;-28.5
173738;-26.75
173748;-24.5
173758.1;-21
173768.1;-18.5
173778.2;-13.25
173788.2;-10.25
173798.3;-8.25
173808.3;-7.75
173818.4;-5.5
173828.4;-2.25
173838.5;-0.75
173848.5;62
173858.6;61
173868.6;59.75
173878.7;59.25
173888.7;59.25
173898.8;59.25
173908.9;59.25
173918.9;59.25
173929;60.25
173939;61.5
173949;63
173959.1;-0.25
173969.1;-1.5
173979.2;-1.5
173989.3;-0.5
173999.3;63
174009.3;60.25
174019.5;57.75
174029.5;56
174039.5;56.25
174049.6;56
174059.6;56
174069.7;55.75
174079.7;55.25
174089.8;54.75
174099.8;54.5
174109.9;53.75
174120;52.75
174130;52.25
174140;51
174150.1;48.25
174160.1;43.25
174170.2;37
174180.2;29.25
174190.3;23.75
174200.4;18.25
174210.4;13.5
174220.4;7.5
174230.5;2
174240.5;125
174250.6;120.25
174260.6;115.5
174270.7;108.75
174280.8;102
174290.8;93.75
174300.8;88
174310.9;81.75
174320.9;75.75
174331;70
174341.1;64.5
174351.1;187.5
174361.1;185
174371.3;184
174381.3;183.25
174391.3;183.25
174401.4;183.75
174411.4;183.75
174421.4;183.75
174431.6;184
174441.6;183.25
174451.6;183.25
174461.7;182.5
174471.7;181.5
174481.7;180.25
174491.9;179.25
174501.9;180
174511.9;179.75
174522;180
174532;179.5
174542.1;181
174552.2;181.5
174562.2;183.75
174572.2;186.5
174582.3;64.5
174592.3;71.75
174602.4;77.75
174612.4;83.75
174622.5;89.25
174632.6;96.5
174642.6;101.5
174652.6;105.5
174662.7;109.5
174672.7;111.5
174682.8;112.25
174692.8;115
174702.9;116
174713;116.5
174723;117
174733;118
174743.1;118.25
174753.2;119.25
174763.2;122.5
174773.3;124
174783.3;123.75
174793.3;125
174803.5;127
174813.4;0.5
174823.5;1.5
174833.6;3.25
174843.6;3.5
174853.6;4
174863.8;6.25
174873.8;10.25
174883.8;13.25
174893.9;16.75
174903.9;22.75
174913.9;25.75
174924.1;29.5
174934.1;32
174944.1;35.25
174954.2;36
174964.2;36.5
174974.3;36.75
174984.4;36.5
174994.4;36.75
175004.4;35.75
175014.5;35
175024.5;35.75
175034.6;38.5
175044.7;41.75
175054.7;40.25
175064.7;43
175074.8;47.75
175084.9;56.5
175094.9;-3
175104.9;-12
175115;-20
175125;-27.75
175135.1;-35.75
175145.1;-43.5
175155.2;-51.5
175165.3;-58.75
175175.3;-66.25
175185.3;-72.25
175195.4;-77
175205.4;-83
175215.5;-88.25
175225.5;-91
175235.7;-95.75
175245.7;-99.25
175255.7;-102.25
175265.8;-106.5
175275.8;-111
175285.9;-115
175295.9;-119.5
175306;-125
175316;-130
175326.1;-135.25
175336.1;-141
175346.2;-148.25
175356.2;-156.5
175366.2;-163.5
175376.4;-170
175386.4;-178
175396.4;-184.25
175406.5;-191.5
175416.5;-196.5
175426.6;-199.5
175436.6;-200
175446.7;-201.5
175456.8;-201.5
175466.8;-201.5
175476.8;-201.75
175486.9;-201.75
175496.9;-201.75
175507;-201.25
175517.1;-202
175527.1;-203.5
175537.1;-204.75
175547.2;-204
175557.2;-205.75
175567.3;-205.75
175577.4;-205.75
175587.4;-205.75
175597.4;-205.75
175607.5;-204
175617.5;-204.25
175627.6;-203
175637.6;-203.5
175647.7;-203.5
175657.7;-203.5
175667.9;-203.5
175677.9;-203.25
175687.9;-203.5
175698;-203.25
175708;-203.5
175718;-203.5
175728.2;-203.5
175738.2;-203.75
175748.2;-203.75
175758.3;-203.75
175768.3;-202
175778.4;-202
175788.4;-202.25
175798.4;-202.75
175808.6;-201
175818.6;-201.25
175828.6;-201.5
175838.7;-200
175848.7;-199.5
175858.8;-197.75
175868.8;-194.5
175878.9;-192.5
175888.9;-188
175899;-186
175909;-183.75
175919.1;-182.75
175929.1;-180
175939.2;-178
175949.2;-174.25
175959.3;-170
175969.3;-166
175979.4;-163
175989.4;-161
175999.5;-160.75
176009.5;-158.5
176019.6;-155
176029.6;-154
176039.7;-153.25
176049.7;-153.25
176059.8;-153
176069.9;-152.5
176079.9;-149.25
176089.9;-147
176100;-144.5
176110;-139.5
176120.1;-135.75
176130.1;-132.75
176140.2;-127.25
176150.2;-122
176160.3;-115.5
176170.3;-108.25
176180.5;-101.25
176190.5;-95.75
176200.5;-87.25
176210.6;-82
176220.6;-76.75
176230.6;-70.75
176240.7;-66
176250.8;-61.75
176260.8;-56.75
176270.8;-53.25
176281;-51
176291;-46.75
176301;-40.5
176311.1;-33.5
176321.1;-24.5
176331.2;-13.5
176341.2;-3
176351.3;56.75
176361.4;48.5
176371.4;39.25
176381.4;32.75
176391.5;27.5
176401.5;22.5
176411.6;17.75
176421.6;14.25
176431.7;11.75
176441.8;11.5
176451.8;10.25
176461.8;9.5
176471.9;8.25
176481.9;5.5
176492;0.75
176502.1;126.75
176512.1;123
176522.1;116.5
176532.2;105.5
176542.3;98.5
176552.3;94.5
176562.4;89.25
176572.4;84.25
176582.4;79.75
176592.6;76
176602.6;72.5
176612.6;71
176622.7;70
176632.7;68.75
176642.7;68.25
176652.9;68.25
176662.9;68.25
176672.9;68.25
176683;69
176693;69
176703.1;69
176713.2;69
176723.2;69
176733.2;69
176743.3;68.25
176753.3;67.75
176763.4;66.75
176773.4;65.5
176783.5;190.5
176793.6;188.5
176803.6;188
176813.6;185
176823.7;180.5
176833.7;175.5
176843.8;171
176853.9;162.5
176863.9;154
176873.9;144.75
176884;134
176894;250.75
176904.1;239.75
176914.2;229.75
176924.2;8160
176934.2;8160
176944.3;8160
176954.4;8160
176964.4;8160
176974.5;8160
176984.5;8160
176994.6;8160
177004.6;8160
177014.7;8160
177024.7;8160
177034.8;8160
177044.8;8160
177054.9;8160
177064.9;8160
177075;8160
177085;8160
177095.1;8160
177105.1;8160
177115.2;8160
177125.2;8160
177135.3;8160
177145.3;8160
177155.4;8160
177165.4;8160
177175.5;8160
177185.5;8160
177195.6;8160
177205.6;8160
177215.7;8160
177225.7;8160
177235.8;8160
177245.8;8160
177255.9;8160
177265.9;8160
177276;8160
177286;8160
177296.1;8160
177306.1;8160
177316.2;8160
177326.3;8160
177336.3;8160
177346.3;8160
177356.4;8160
177366.4;8160
177376.5;8160
177386.6;8160
177396.6;8160
177406.7;8160
177416.7;8160
177426.8;8160
177436.8;8160
177446.9;8160
177456.9;8160
177467;8160
177477;8160
177487.1;8160
177497.1;8160
177507.2;8160
177517.2;8160
177527.2;8160
177537.3;8160
177547.3;8160
177557.4;8160
177567.5;8160
177577.5;8160
177587.6;8160
177597.6;8160
177607.7;8160
177617.7;8160
177627.8;8160
177637.8;8160
177647.9;8160
177657.9;8160
177668;8160
177678.1;8160
177688.1;8160
177698.1;8160
177708.2;8160
177718.2;8160
177728.3;8160
177738.3;8160
177748.4;8160
177758.4;8160
177768.5;8160
177778.5;8160
177788.6;8160
177798.6;8160
177808.7;8160
177818.7;8160
177828.8;8160
177838.8;8160
177848.9;8160
177858.9;8160
177869;8160
177879;8160
177889.1;8160
177899.1;8160
177909.2;8160
177919.2;8160
177929.3;227.25
177939.3;235.25
177949.5;242
177959.5;243.5
177969.5;251.25
177979.6;136
177989.6;148
177999.7;159
178009.7;166
178019.8;176
178029.8;190.25
178039.8;79.25
178050;97.75
178060;119
178070;12.25
178080.1;31
178090.1;50
178100.2;-9.75
178110.2;-27.5
178120.3;-39.5
178130.3;-50.75
178140.4;-60.5
178150.4;-68.75
178160.5;-82
178170.6;-90.75
178180.6;-97.75
178190.6;-98.25
178200.7;-98.5
178210.7;-101.75
178220.8;-102.5
178230.8;-105.5
178240.9;-108.25
178250.9;-109.75
178261;-111
178271;-112.5
178281.2;-114.25
178291.2;-114.5
178301.2;-114.5
178311.2;-114.75
178321.3;-113.75
178331.4;-112
178341.4;-110.5
178351.4;-109
178361.6;-107.5
178371.6;-107.25
178381.6;-106.25
178391.7;-105.75
178401.7;-105.5
178411.8;-106
178421.8;-106.25
178431.9;-106
178441.9;-106.25
178452;-106.25
178462;-107.25
178472.1;-107.75
178482.1;-107.5
178492.2;-108.25
178502.2;-108.75
178512.3;-108.75
178522.3;-109.5
178532.4;-111.5
178542.4;-115.25
178552.5;-118
178562.5;-122
178572.6;-126.75
178582.6;-131.25
178592.7;-137
178602.7;-143
178612.8;-150.5
178622.8;-155
178632.9;-160.75
178643;-163
178653;-165
178663.1;-167.5
178673.1;-168.5
178683.1;-169
178693.2;-171.5
178703.2;-171
178713.3;-172.5
178723.4;-172.25
178733.4;-172.25
178743.5;-173.25
178753.5;-175.75
178763.6;-178.5
178773.6;-181.75
178783.6;-185
178793.7;-189.25
178803.7;-193.25
178813.8;-197.75
178823.8;-199
178833.9;-202.25
178843.9;-205.25
178854.1;-207
178864.1;-209.5
178874.1;-210.25
178884.2;-211.75
178894.2;-211.75
178904.2;-210
178914.4;-211.75
178924.4;-211.75
178934.4;-210
178944.5;-210
178954.5;-210
178964.6;-210
178974.7;-210
178984.7;-210
178994.7;-210.25
179004.8;-210.5
179014.8;-210.5
179024.9;-210.5
179035;-210.75
179045;-210.5
179055;-210.75
179065.1;-210.75
179075.1;-210.75
179085.2;-209
179095.3;-209
179105.3;-209
179115.3;-209
179125.4;-209
179135.4;-209
179145.5;-209
179155.5;-209
179165.6;-209
179175.7;-209
179185.7;-209
179195.7;-209
179205.8;-209
179215.8;-209
179225.9;-209.25
179236;-209.25
179246;-209
179256;-209.25
179266.1;-209.25
179276.1;-209.5
179286.2;-209.75
179296.2;-208.25
179306.3;-208.5
179316.3;-208.5
179326.5;-208.5
179336.5;-208.5
179346.5;-208.5
179356.6;-208.5
179366.6;-208.75
179376.7;-208.75
179386.8;-208.75
179396.8;-207
179406.8;-207
179416.9;-207
179426.9;-207
179437;-207.25
179447.1;-207.25
179457.1;-207.5
179467.1;-207.75
179477.2;-207.75
179487.2;-207.75
179497.3;-206.25
179507.3;-206.5
179517.4;-205
179527.5;-205.75
179537.5;-204.5
179547.5;-203.25
179557.6;-202
179567.7;-202.75
179577.7;-201.25
179587.8;-201.75
179597.8;-200.75
179607.8;-197.25
179617.9;-194.75
179627.9;-191.75
179638;-185
179648;-179.75
179658.1;-171
179668.1;-164.5
179678.2;-158.5
179688.2;-154
179698.3;-151.75
179708.3;-150.5
179718.4;-149.5
179728.4;-149.5
179738.6;-148.75
179748.6;-144.75
179758.6;-140
179768.7;-137.5
179778.7;-133.5
179788.8;-127.25
179798.8;-119.25
179808.9;-111.5
179818.9;-105.5
179829;-99.25
179839.1;-91.25
179849.1;-82.25
179859.1;-72.75
179869.2;-62.5
179879.2;-50.75
179889.3;-38.75
179899.3;-24.5
179909.4;-9.5
179919.5;61.25
179929.5;48
179939.5;37
179949.6;29.25
179959.6;24.75
179969.7;21.75
179979.8;20.75
179989.8;20
179999.8;18.25
180009.9;19.5
180019.9;21
180030;21
180040;20.25
180050.1;17.75
180060.2;14
180070.2;6.5
180080.3;125
180090.3;117.5
180100.3;110.5
180110.4;103.25
180120.4;97.25
180130.5;93.25
180140.6;91
180150.6;87.75
180160.6;84.75
180170.8;80.5
180180.8;74.75
180190.8;69
180200.9;191
180210.9;183.25
180220.9;176.25
180231;170
180241.1;161.5
180251.2;156.75
180261.2;151.25
180271.2;149.25
180281.3;149.75
180291.3;149
180301.4;148
180311.5;145.75
180321.5;143.75
180331.5;140.5
180341.6;139.75
180351.6;137.5
180361.7;138
180371.8;136.5
180381.8;137
180391.8;135.25
180401.9;134.25
180412;134.75
180422;134.75
180432.1;134.75
180442.1;134.75
180452.1;133.5
180462.2;134.75
180472.2;135
180482.3;134.75
180492.4;135
180502.4;134.75
180512.4;134.75
180522.5;135
180532.5;135
180542.6;134.25
180552.7;134.25
180562.7;135
180572.7;135
180582.8;134.25
180592.9;134.25
180602.9;134.25
180613;134.5
180623;134.5
180633;135.75
180643.2;135.75
180653.2;135.25
180663.2;135.5
180673.3;136.75
180683.3;139
180693.3;141.25
180703.5;145.75
180713.5;149.25
180723.5;155.5
180733.6;162.5
180743.6;170.5
180753.7;179.5
180763.7;189.25
180773.8;70.75
180783.9;81
180793.9;91
180803.9;102.5
180814;114
180824;125.5
180834.1;7.5
180844.2;15.75
180854.2;22.75
180864.2;26.75
180874.3;28.75
180884.4;29
180894.4;28.75
180904.5;28.25
180914.5;28.25
180924.5;28.25
180934.6;28.25
180944.6;28.25
180954.7;28
180964.8;28.25
180974.8;28.25
180984.8;28.25
180994.9;28
181004.9;28.25
181015;27.5
181025;27
181035.2;26.25
181045.2;25
181055.2;23
181065.3;20.5
181075.3;17.75
181085.3;14
181095.5;10
181105.5;5.75
181115.5;2.25
181125.6;127
181135.6;124
181145.6;121.75
181155.8;121
181165.8;121
181175.8;121
181185.9;121
181195.9;120.5
181205.9;118.25
181216.1;115.75
181226.1;112.5
181236.1;108.5
181246.2;104.75
181256.2;103.75
181266.3;103.75
181276.4;103.75
181286.4;104.5
181296.4;104.75
181306.5;106
181316.6;107
181326.6;107.25
181336.7;109
181346.7;110.25
181356.7;112.5
181366.8;113.75
181376.8;116.25
181386.9;118.5
181396.9;119.75
181407;121.75
181417.1;123.5
181427.1;124.25
181437.1;125
181447.2;124.75
181457.2;125.5
181467.3;125.5
181477.4;125.5
181487.4;125.5
181497.4;125.25
181507.6;125.25
181517.6;125.25
181527.6;125.25
181537.7;125.25
181547.7;125.25
181557.7;125.75
181567.9;126.5
181577.9;126.5
181587.9;126.25
181598;126.25
181608;126.25
181618.1;126.75
181628.2;127.5
181638.2;128
181648.2;127.75
181658.3;0.5
181668.4;0.75
181678.4;0.75
181688.5;1.25
181698.5;1.25
181708.5;1.25
181718.6;1.25
181728.6;2
181738.7;2.75
181748.7;3.75
181758.8;4.75
181768.9;5.75
181778.9;6.5
181788.9;7.25
181799;7.5
181809.1;7.75
181819.1;7.75
181829.2;7.75
181839.2;7.5
181849.2;6.75
181859.4;6
181869.3;5
181879.4;4.5
181889.5;4
181899.5;3.75
181909.5;5.25
181919.7;9.25
181929.7;10.75
181939.7;12.5
181949.8;13.5
181959.8;15.25
181969.9;15.75
181979.9;16.75
181989.9;17.25
182000.1;17.5
182010.1;17.5
182020.1;17.5
182030.2;17
182040.2;16.75
182050.3;16.5
182060.3;16.25
182070.4;16.25
182080.4;16.25
182090.5;16.25
182100.5;16.25
182110.6;16.25
182120.6;16.5
182130.7;16.5
182140.7;16.5
182150.8;16.5
182160.8;16.5
182170.9;16.25
182181;16
182191;16
182201;16
182211.1;15.75
182221.1;15.75
182231.2;15
182241.2;14.25
182251.3;13.75
182261.3;13.75
182271.4;13.75
182281.5;13.75
182291.5;13.75
182301.5;13.75
182311.6;13.75
182321.6;13.25
182331.8;13.25
182341.8;12.75
182351.8;12.25
182361.9;10.75
182371.9;9.25
182381.9;7
182392.1;4
182402.1;127.25
182412.1;122.25
182422.2;116.75
182432.2;110.75
182442.2;104.75
182452.4;100
182462.4;97
182472.4;95
182482.5;94
182492.5;93.5
182502.5;92.75
182512.7;92.25
182522.7;92.5
182532.7;90.75
182542.8;90
182552.8;88
182562.9;85.75
182573;83.75
182583;83
182593;81.25
182603.1;80.75
182613.1;81.5
182623.2;81.5
182633.3;81.5
182643.3;81.5
182653.3;81.5
182663.4;81.5
182673.4;81.5
182683.5;81.5
182693.6;81.5
182703.6;80.75
182713.6;80.75
182723.7;81
182733.7;80.25
182743.8;80.25
182753.9;80.25
182763.9;79.75
182773.9;79.5
182784;78.25
182794.1;77.25
182804.1;76.25
182814.2;75.25
182824.2;74.5
182834.2;73.5
182844.4;72.5
182854.4;70.5
182864.4;67.5
182874.5;64.25
182884.5;189.75
182894.5;187
182904.7;182.5
182914.7;180.25
182924.7;177.25
182934.8;174.5
182944.8;173
182954.8;170.5
182965;169.5
182975;170
182985;169.75
182995.1;169.75
183005.1;170
183015.2;170
183025.3;170
183035.3;169.25
183045.3;169.75
183055.4;170
183065.4;169.25
183075.5;169.25
183085.6;170
183095.6;169.25
183105.6;170
183115.7;170
183125.7;170
183135.8;170
183145.9;170
183155.9;169.25
183165.9;169.25
183176;169.25
183186;169.25
183196.1;169.25
183206.2;169.25
183216.2;169.25
183226.2;169.25
183236.4;169.25
183246.4;169.25
183256.4;169.25
183266.5;169.25
183276.5;169.25
183286.5;169.25
183296.7;169.5
183306.7;169.5
183316.7;169.5
183326.8;169.5
183336.8;169.5
183346.9;169.5
183356.9;169.5
183366.9;169.5
183377.1;170.75
183387.1;170.75
183397.1;170.75
183407.2;171
183417.3;171
183427.3;170.75
183437.4;171
183447.4;171
183457.4;171
183467.5;171
183477.5;171
183487.6;171
183497.6;171
183507.7;171
183517.8;171
183527.8;171
183537.8;171
183547.9;170.75
183558;170.75
183568;170.75
183578.1;169.5
183588.1;169.25
183598.1;169.25
183608.2;170
183618.2;170
183628.3;169.25
183638.4;170
183648.4;169.25
183658.4;169.25
183668.5;169.25
183678.5;169.25
183688.6;169.25
183698.7;169.25
183708.7;170
183718.7;169.25
183728.9;170
183738.9;169.25
183748.9;169.25
183759;169.25
183769;169.25
183779;169.25
183789.2;169.25
183799.2;169.25
183809.2;169.25
183819.3;169.25
183829.3;169.25
183839.4;169.25
183849.4;169.25
183859.5;169.25
183869.6;169.25
183879.6;169.25
183889.6;169.25
183899.7;169.25
183909.7;169.25
183919.8;169.25
183929.9;169.25
183939.9;169.25
183949.9;169.5
183960;169.25
183970;169.5
183980.1;169.25
183990.2;169.25
184000.2;169.25
184010.2;169.25
184020.3;170
184030.3;170
184040.4;170
184050.5;169.75
184060.5;167.5
184070.5;165.5
184080.6;164.25
184090.7;164.75
184100.7;163.25
184110.8;162.25
184120.8;161
184130.8;158.75
184141;156.75
184151;154.25
184161;153.25
184171.1;152.25
184181.1;151.75
184191.1;150.75
184201.3;149.25
184211.3;150
184221.3;149.75
184231.4;150
184241.4;149.75
184251.5;149.75
184261.6;149.75
184271.6;149.75
184281.6;149.75
184291.7;149.75
184301.7;148.5
184311.8;149.75
184321.9;149.75
184331.9;148.5
184341.9;149.75
184352;149.75
184362;148.5
184372.1;149.75
184382.2;149.75
184392.2;149.75
184402.2;150
184412.3;150
184422.3;150
184432.4;149.75
184442.5;149.75
184452.5;149.75
184462.5;150
184472.6;149.75
184482.6;149.75
184492.7;149.75
184502.7;150
184512.8;149.75
184522.9;149.75
184532.9;149.75
184542.9;149.75
184553.1;150
184563.1;149.75
184573.1;150
184583.2;149.75
184593.2;149.75
184603.3;149.75
184613.3;149.75
184623.4;149.75
184633.4;149.75
184643.5;149.75
184653.5;150
184663.5;150
184673.7;149.75
184683.7;150
184693.7;149.75
184703.8;149.75
184713.8;150
184723.9;150
184734;150
184744;150
184754;149.25
184764.1;150
184774.1;150
184784.2;150
184794.3;150
184804.3;150
184814.3;150
184824.4;150
184834.4;150
184844.5;149.25
184854.6;149.25
184864.6;149.25
184874.6;150
184884.7;150
184894.7;149.25
184904.8;149.25
184914.9;149.25
184924.9;149.25
184934.9;149.25
184945;149.25
184955;149.25
184965.1;149.25
184975.2;149.25
184985.2;149.5
184995.2;149.25
185005.4;149.25
185015.3;149.5
185025.4;149.5
185035.5;149.25
185045.5;149.5
185055.5;149.5
185065.7;149.5
185075.7;149.5
185085.7;149.5
185095.8;149.5
185105.8;149.5
185115.8;149.5
185126;149.5
185136;149.5
185146;149.5
185156.1;150.75
185166.1;149.5
185176.2;150.75
185186.3;150.75
185196.3;150.75
185206.3;150.75
185216.4;150.75
185226.4;150.75
185236.5;150.75
185246.5;149.5
185256.6;150.75
185266.6;150.75
185276.7;150.75
185286.8;150.75
185296.8;150.75
185306.8;150.75
185316.9;150.75
185326.9;150.75
185337;151
185347.1;150.75
185357.1;150.75
185367.1;150.75
185377.2;151
185387.2;150.75
185397.3;151
185407.4;151
185417.4;151
185427.4;151
185437.5;151
185447.5;151
185457.6;151
185467.7;150.25
185477.7;151
185487.7;151
185497.9;151
185507.9;151
185517.9;151
185528;150.25
185538;150.25
185548;150.25
185558.2;150.25
185568.2;151
185578.2;150.25
185588.3;151
185598.3;150.25
185608.3;150.25
185618.5;151
185628.5;150.25
185638.5;150.25
185648.6;150.25
185658.6;151
185668.7;151
185678.8;150.25
185688.8;150.25
185698.8;150.25
185708.9;150.25
185719;150.25
185729;150.25
185739;150.25
185749.1;150.25
185759.2;151.75
185769.2;152
185779.2;151.25
